tf_bnum	tf_symbol	gene_bnum	gene_symbol	valid_tf	valid_gene
b3912	cpxR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b3934	cytR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b3938	metJ	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b3961	oxyR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b3963	fabR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b3973	birA	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4000	hupA	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4004	zraR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4018	iclR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4043	lexA	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4046	zur	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4062	soxS	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4063	soxR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4089	rpiR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4113	basR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4116	adiY	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4118	melR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4124	dcuR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4133	cadC	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4178	nsrR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4187	aidB	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4191	ulaR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4241	treR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4260	pepA	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4264	idnR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4324	uxuR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4327	yjiE	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4365	yjjQ	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4366	bglJ	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4390	nadR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4393	trpR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4396	rob	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4398	creB	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4401	arcA	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4480	hdfR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b4498	gatR	b0203_tRNA_225499_225575	alaV	TRUE	FALSE
b0020	nhaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0034	caiF	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0064	araC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0069	sgrR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0076	leuO	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0080	fruR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0081	mraZ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0113	pdhR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0162	cdaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0225	yafQ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0226	dinJ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0294	matA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0305	ykgD	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0313	betI	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0315	yahA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0330	prpR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0338	cynR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0345	lacI	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0346	mhpR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0399	phoB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0413	nrdR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0435	bolA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0440	hupB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0464	acrR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0487	cueR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0504	allS	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0506	allR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0564	appY	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0566	envY	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0571	cusR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0620	citB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0676	nagC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0683	fur	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0694	kdpE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0730	mngR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0761	modE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0817	mntR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0840	deoR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0846	ybjK	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0889	lrp	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0912	ihfB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0995	torR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1013	rutR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1014	putA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1040	csgD	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1111	ycfQ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1130	phoP	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1162	ycgE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1187	fadR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1201	dhaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1221	narL	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1237	hns	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1275	cysB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1299	puuR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1303	pspF	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1323	tyrR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1328	ycjZ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1334	fnr	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1384	feaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1399	paaX	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1434	ydcN	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1450	yncC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1499	ydeO	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1507	hipA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1508	hipB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1512	lsrR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1530	marR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1531	marA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1563	relE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1564	relB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1570	dicA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1594	dgsA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1608	rstA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1618	uidR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1620	malI	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1642	slyA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1649	ydhM	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1658	purR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1712	ihfA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1735	chbR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1790	yeaM	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1827	kdgR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1891	flhC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1892	flhD	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1914	uvrY	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1916	sdiA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1921	fliZ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1951	rcsA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1969	yedW	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1987	cbl	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b1988	nac	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2079	baeR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2105	rcnR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2125	yehT	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2127	mlrA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2151	galS	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2163	yeiL	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2193	narP	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2213	ada	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2217	rcsB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2220	atoC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2289	lrhA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2364	dsdC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2369	evgA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2381	ypdB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2405	xapR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2427	yfeT	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2491	hyfR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2531	iscR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2537	hcaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2554	yfhA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2664	csiR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2669	stpA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2684	mprA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2697	alaS	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2706	gutM	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2707	srlR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2709	norR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2714	ascG	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2731	fhlA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2782	mazF	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2783	mazE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2805	fucR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2808	gcvA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2837	galR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2839	lysR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2916	argP	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b2980	glcC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3010	yqhC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3021	ygiT	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3025	qseB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3060	ttdR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3071	yqjI	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3075	ebgR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3094	exuR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3105	yhaJ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3118	tdcA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3119	tdcR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3131	agaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3226	nanR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3237	argR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3261	fis	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3264	envR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3292	zntR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3357	crp	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3405	ompR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3418	malT	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3422	rtcR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3423	glpR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3438	gntR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3481	nikR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3501	arsR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3512	gadE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3515	gadW	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3516	gadX	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3556	cspA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3569	xylR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3574	yiaJ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3604	lldR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3669	uhpA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3702	dnaA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3743	asnC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3753	rbsR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3773	ilvY	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3828	metR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3868	glnG	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3884	yihW	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3905	rhaS	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3906	rhaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3912	cpxR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3934	cytR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3938	metJ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3961	oxyR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3963	fabR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b3973	birA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4000	hupA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4004	zraR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4018	iclR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4043	lexA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4046	zur	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4062	soxS	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4063	soxR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4089	rpiR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4113	basR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4116	adiY	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4118	melR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4124	dcuR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4133	cadC	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4178	nsrR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4187	aidB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4191	ulaR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4241	treR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4260	pepA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4264	idnR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4324	uxuR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4327	yjiE	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4365	yjjQ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4366	bglJ	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4390	nadR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4393	trpR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4396	rob	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4398	creB	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4401	arcA	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4480	hdfR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b4498	gatR	b0206_tRNA_228927_229004	aspU	TRUE	FALSE
b0020	nhaR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0034	caiF	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0064	araC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0069	sgrR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0076	leuO	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0080	fruR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0081	mraZ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0113	pdhR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0162	cdaR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0225	yafQ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0226	dinJ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0294	matA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0305	ykgD	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0313	betI	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0315	yahA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0330	prpR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0338	cynR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0345	lacI	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0346	mhpR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0399	phoB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0413	nrdR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0435	bolA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0440	hupB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0464	acrR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0487	cueR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0504	allS	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0506	allR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0564	appY	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0566	envY	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0571	cusR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0620	citB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0676	nagC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0683	fur	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0694	kdpE	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0730	mngR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0761	modE	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0817	mntR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0840	deoR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0846	ybjK	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0889	lrp	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0912	ihfB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b0995	torR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1013	rutR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1014	putA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1040	csgD	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1111	ycfQ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1130	phoP	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1162	ycgE	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1187	fadR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1201	dhaR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1221	narL	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1237	hns	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1275	cysB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1299	puuR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1303	pspF	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1323	tyrR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1328	ycjZ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1334	fnr	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1384	feaR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1399	paaX	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1434	ydcN	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1450	yncC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1499	ydeO	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1507	hipA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1508	hipB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1512	lsrR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1530	marR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1531	marA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1563	relE	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1564	relB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1570	dicA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1594	dgsA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1608	rstA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1618	uidR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1620	malI	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1642	slyA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1649	ydhM	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1658	purR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1712	ihfA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1735	chbR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1790	yeaM	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1827	kdgR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1891	flhC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1892	flhD	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1914	uvrY	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1916	sdiA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1921	fliZ	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1951	rcsA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1969	yedW	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1987	cbl	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b1988	nac	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2079	baeR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2105	rcnR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2125	yehT	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2127	mlrA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2151	galS	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2163	yeiL	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2193	narP	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2213	ada	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2217	rcsB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2220	atoC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2289	lrhA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2364	dsdC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2369	evgA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2381	ypdB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2405	xapR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2427	yfeT	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2491	hyfR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2531	iscR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2537	hcaR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2554	yfhA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2664	csiR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2669	stpA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2684	mprA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2697	alaS	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2706	gutM	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2707	srlR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2709	norR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2714	ascG	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2731	fhlA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2782	mazF	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2783	mazE	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2805	fucR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2808	gcvA	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2837	galR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2839	lysR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2916	argP	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b2980	glcC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3010	yqhC	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3021	ygiT	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3025	qseB	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3060	ttdR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3071	yqjI	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
b3075	ebgR	b0216_tRNA_236930_237007	aspV	TRUE	FALSE
